gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.NA	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.NA	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0841797A6	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS085E14488	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0193D81E1	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS05ACAFBD2	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS078CDAFB1	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS00290FA70	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0CED4AFF9	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS066948C65	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS069FF2349	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0E980F38F	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS03B1C5B41	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0668FAE44	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS025BC51B2	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS02BD41E87	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS02FCA14EE	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0291172CA	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0C7624AC5	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS01CD44B65	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0E46B92C2	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0E54A988A	NRXN1	0.8462	0.9254	0.8974	0.9052	0.8269	0.9103	0.8182	1.0	0.843	1.0	0.8778	0.8286	0.803	0.4688	0.7419	0.8348	0.7846	0.8409	0.8194	0.8295	0.6902	0.722	0.7686	0.766	0.9	0.8095	0.8889	0.8095	0.868	0.8261	0.9118	0.9231	0.8413	0.8163	0.7565	0.7411	0.9444	0.8992
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0219D56DD	NRXN2	0.1154	0.097	0.0256	0.0877	0.0687	0.0538	0.0	0.0	0.0661	0.1111	0.1444	0.0357	0.0657	0.0	0.0358	0.1043	0.065	0.0568	0.1111	0.0625	0.0588	0.078	0.0699	0.0213	0.025	0.0595	0.0741	0.0952	0.04	0.0435	0.1078	0.0769	0.0476	0.0408	0.113	0.1518	0.5556	0.1513
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS04FC7ADAB	NRXN3	0.8269	0.8284	0.9487	0.8981	0.8214	0.8744	0.8182	1.0	0.7355	0.8333	0.8111	0.7571	0.7172	0.0	0.6057	0.8522	0.6789	0.7614	0.6111	0.8068	0.6392	0.7122	0.7424	0.6809	0.85	0.7024	0.8704	0.6667	0.84	0.7826	0.7794	0.8462	0.7619	0.6939	0.687	0.8125	1.0	0.9076
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0F6181D1B	PTPRD	0.7885	0.9328	0.9744	0.9147	0.8434	0.9103	0.8182	1.0	0.8512	1.0	0.8222	0.8571	0.8737	0.75	0.7742	0.9043	0.8333	0.8182	0.9167	0.858	0.7804	0.7707	0.8777	0.8298	0.85	0.8452	0.8889	0.7619	0.936	0.8261	0.8627	1.0	0.8254	0.7755	0.8841	0.8929	0.8535	0.916
TENM1	Q9UKZ4	False	TEN1_HUMAN		CPI-SS083BB1EB3	TENM1	0.3654	0.2761	0.4103	0.4289	0.3242	0.4126	0.25	0.0	0.3967	0.3889	0.4111	0.375	0.3283	0.2188	0.319	0.3739	0.3496	0.4432	0.3889	0.4261	0.298	0.3463	0.3057	0.3191	0.4	0.4048	0.3519	0.3333	0.34	0.3043	0.3186	0.3846	0.3545	0.1837	0.3913	0.3571	0.404	0.4118
TENM2	Q9NT68	False	TEN2_HUMAN		CPI-SS021718DBF	TENM2	0.5769	0.7687	0.8205	0.8104	0.7445	0.7444	0.6591	1.0	0.6942	0.5	0.7222	0.725	0.6263	0.0	0.5341	0.687	0.5894	0.6591	0.6528	0.6477	0.5373	0.5951	0.6288	0.617	0.875	0.9286	0.7963	0.5714	0.656	0.5652	0.7451	0.7692	0.6614	0.6735	0.6174	0.7232	0.8333	0.7815
TENM3	Q9P273	False	TEN3_HUMAN		CPI-SS075F456AF	TENM3	0.4231	0.5597	0.5128	0.5948	0.478	0.5516	0.5	0.6667	0.4711	0.7222	0.6667	0.6	0.4444	0.0	0.3728	0.4261	0.4634	0.5455	0.5417	0.5057	0.451	0.4293	0.476	0.6809	0.7	0.5	0.6667	0.5714	0.528	0.5652	0.5735	0.7692	0.545	0.3878	0.4435	0.5	0.8232	0.8403
TENM4	Q6N022	False	TEN4_HUMAN		CPI-SS0FD44484F	TENM4	0.3846	0.3806	0.4103	0.4289	0.3516	0.3632	0.2727	1.0	0.3306	0.4444	0.5	0.3821	0.3384	0.375	0.3513	0.3478	0.3659	0.4432	0.3472	0.3693	0.3216	0.3415	0.3231	0.4681	0.4	0.4048	0.1852	0.2857	0.456	0.3913	0.3971	0.4615	0.4021	0.3673	0.3275	0.3571	0.7424	0.605
FLRT3	Q9NZU0	False	FLRT3_HUMAN		CPI-SS08BFFB96E	FLRT3	0.0	0.0075	0.0513	0.0284	0.011	0.0224	0.0227	0.0	0.0413	0.0	0.0111	0.0179	0.0202	0.0	0.0143	0.0348	0.0081	0.0455	0.0556	0.0341	0.0078	0.039	0.0175	0.0	0.0	0.0119	0.0556	0.0	0.012	0.0	0.0098	0.0	0.0106	0.0	0.0203	0.0089	0.0606	0.0252
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS09491FBF4	DAG1	0.2885	0.2761	0.1795	0.1043	0.1484	0.0987	0.1136	0.3333	0.1488	0.2222	0.2	0.2893	0.5101	0.2812	0.1577	0.0435	0.1626	0.2273	0.5556	0.2386	0.4784	0.4146	0.3231	0.2979	0.225	0.3095	0.2778	0.3333	0.196	0.3913	0.2353	0.4615	0.2328	0.3061	0.2899	0.2411	0.1919	0.1176
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0ACFA4F22	GJA5	0.0	0.0	0.0	0.0	0.0	0.0045	0.0227	0.0	0.0	0.0	0.0111	0.0	0.0	0.0	0.0	0.0	0.0	0.1136	0.0139	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.0053	0.0204	0.0029	0.0	0.0051	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS024F36886	GJA1	0.0385	0.0448	0.0256	0.0237	0.0385	0.0224	0.0	0.0	0.0579	0.0	0.2111	0.2214	0.4697	0.0312	0.0394	0.0348	0.0732	0.0682	0.1806	0.125	0.2196	0.3024	0.2314	0.1915	0.075	0.0714	0.1111	0.4286	0.148	0.2174	0.2108	0.0	0.0582	0.0204	0.1333	0.1875	0.0253	0.0924
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS0F5FC7262	GJA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0157	0.0098	0.0131	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS04829AC68	GJA1	0.0385	0.0448	0.0256	0.0237	0.0385	0.0224	0.0	0.0	0.0579	0.0	0.2111	0.2214	0.4697	0.0312	0.0394	0.0348	0.0732	0.0682	0.1806	0.125	0.2196	0.3024	0.2314	0.1915	0.075	0.0714	0.1111	0.4286	0.148	0.2174	0.2108	0.0	0.0582	0.0204	0.1333	0.1875	0.0253	0.0924
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS08658BB16	GJA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0157	0.0098	0.0131	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0	0.0
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS00457EB1A	GJA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0157	0.0098	0.0131	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0029	0.0089	0.0	0.0
EDN1	P05305	False	EDN1_HUMAN		CPI-SS0D8632EB4	EDN1	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0932	0.0174	0.0325	0.1705	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147	0.0	0.0053	0.0204	0.0	0.0	0.0051	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	EDN2	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDN3	P14138	False	EDN3_HUMAN		CPI-SS03D5CBF55	EDN3	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0556	0.0071	0.0152	0.0	0.0179	0.0	0.0163	0.0114	0.0	0.0	0.0	0.0049	0.0087	0.1064	0.025	0.0	0.0	0.0	0.0	0.0	0.0343	0.0769	0.0	0.0	0.0116	0.0536	0.0051	0.0
EDN1	P05305	False	EDN1_HUMAN		CPI-SS09B92F236	EDN1	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0932	0.0174	0.0325	0.1705	0.0	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147	0.0	0.0053	0.0204	0.0	0.0	0.0051	0.0
EDN2	P20800	False	EDN2_HUMAN		CPI-SS0CA5B3B8E	EDN2	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDN3	P14138	False	EDN3_HUMAN		CPI-SS0696491A3	EDN3	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0556	0.0071	0.0152	0.0	0.0179	0.0	0.0163	0.0114	0.0	0.0	0.0	0.0049	0.0087	0.1064	0.025	0.0	0.0	0.0	0.0	0.0	0.0343	0.0769	0.0	0.0	0.0116	0.0536	0.0051	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS096F8C268	PTPRD	0.7885	0.9328	0.9744	0.9147	0.8434	0.9103	0.8182	1.0	0.8512	1.0	0.8222	0.8571	0.8737	0.75	0.7742	0.9043	0.8333	0.8182	0.9167	0.858	0.7804	0.7707	0.8777	0.8298	0.85	0.8452	0.8889	0.7619	0.936	0.8261	0.8627	1.0	0.8254	0.7755	0.8841	0.8929	0.8535	0.916
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0F9F83827	PTPRD	0.7885	0.9328	0.9744	0.9147	0.8434	0.9103	0.8182	1.0	0.8512	1.0	0.8222	0.8571	0.8737	0.75	0.7742	0.9043	0.8333	0.8182	0.9167	0.858	0.7804	0.7707	0.8777	0.8298	0.85	0.8452	0.8889	0.7619	0.936	0.8261	0.8627	1.0	0.8254	0.7755	0.8841	0.8929	0.8535	0.916
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS003841178	PTPRD	0.7885	0.9328	0.9744	0.9147	0.8434	0.9103	0.8182	1.0	0.8512	1.0	0.8222	0.8571	0.8737	0.75	0.7742	0.9043	0.8333	0.8182	0.9167	0.858	0.7804	0.7707	0.8777	0.8298	0.85	0.8452	0.8889	0.7619	0.936	0.8261	0.8627	1.0	0.8254	0.7755	0.8841	0.8929	0.8535	0.916
PTPRF	P10586	False	PTPRF_HUMAN		CPI-SS02F205E9D	PTPRF	0.0385	0.0522	0.0769	0.0355	0.0357	0.0404	0.0227	0.0	0.0165	0.1111	0.0222	0.0607	0.096	0.0	0.0036	0.0435	0.0081	0.0227	0.125	0.0511	0.0431	0.0878	0.083	0.0638	0.1	0.1905	0.1296	0.0476	0.04	0.1304	0.0637	0.0769	0.0423	0.1429	0.1797	0.1964	0.2626	0.0672
NPFF	O15130	False	NPFF_HUMAN		CPI-SS0C7FC7214	NPFF	0.0	0.0075	0.0	0.0024	0.0055	0.0045	0.0	0.0	0.0	0.0	0.0	0.0	0.0101	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.0078	0.0049	0.0044	0.0213	0.0	0.0119	0.0	0.0	0.0	0.0	0.0098	0.0	0.0053	0.0	0.0087	0.0089	0.0	0.0168
NPFF	O15130	False	NPFF_HUMAN		CPI-SS06CA10698	NPFF	0.0	0.0075	0.0	0.0024	0.0055	0.0045	0.0	0.0	0.0	0.0	0.0	0.0	0.0101	0.0	0.0072	0.0	0.0	0.0	0.0	0.0	0.0078	0.0049	0.0044	0.0213	0.0	0.0119	0.0	0.0	0.0	0.0	0.0098	0.0	0.0053	0.0	0.0087	0.0089	0.0	0.0168
NPY	P01303	False	NPY_HUMAN		CPI-SS0666DE74B	NPY	0.0	0.0	0.0	0.0047	0.011	0.0	0.0	0.0	0.0	0.0	0.0111	0.0036	0.0202	0.0	0.0	0.0	0.0	0.0	0.0139	0.0	0.0157	0.0049	0.0	0.0426	0.025	0.0119	0.0	0.0	0.008	0.0	0.0147	0.0	0.0106	0.0204	0.0058	0.0089	0.0101	0.0
PPY	P01298	False	PAHO_HUMAN		CPI-SS0611CCD79	PPY	0.0	0.0	0.0	0.0284	0.0577	0.0493	0.0227	0.0	0.0496	0.0556	0.0111	0.0214	0.0101	0.0312	0.0394	0.0087	0.0407	0.0	0.0	0.0227	0.0353	0.0146	0.0262	0.0426	0.025	0.0238	0.037	0.0476	0.008	0.1304	0.049	0.0	0.0053	0.0	0.0232	0.0268	0.0152	0.0168
NPY	P01303	False	NPY_HUMAN		CPI-SS0E2083FAC	NPY	0.0	0.0	0.0	0.0047	0.011	0.0	0.0	0.0	0.0	0.0	0.0111	0.0036	0.0202	0.0	0.0	0.0	0.0	0.0	0.0139	0.0	0.0157	0.0049	0.0	0.0426	0.025	0.0119	0.0	0.0	0.008	0.0	0.0147	0.0	0.0106	0.0204	0.0058	0.0089	0.0101	0.0
PPY	P01298	False	PAHO_HUMAN		CPI-SS06F643928	PPY	0.0	0.0	0.0	0.0284	0.0577	0.0493	0.0227	0.0	0.0496	0.0556	0.0111	0.0214	0.0101	0.0312	0.0394	0.0087	0.0407	0.0	0.0	0.0227	0.0353	0.0146	0.0262	0.0426	0.025	0.0238	0.037	0.0476	0.008	0.1304	0.049	0.0	0.0053	0.0	0.0232	0.0268	0.0152	0.0168
NPY	P01303	False	NPY_HUMAN		CPI-SS0D9B4021E	NPY	0.0	0.0	0.0	0.0047	0.011	0.0	0.0	0.0	0.0	0.0	0.0111	0.0036	0.0202	0.0	0.0	0.0	0.0	0.0	0.0139	0.0	0.0157	0.0049	0.0	0.0426	0.025	0.0119	0.0	0.0	0.008	0.0	0.0147	0.0	0.0106	0.0204	0.0058	0.0089	0.0101	0.0
PPY	P01298	False	PAHO_HUMAN		CPI-SS0C2000B56	PPY	0.0	0.0	0.0	0.0284	0.0577	0.0493	0.0227	0.0	0.0496	0.0556	0.0111	0.0214	0.0101	0.0312	0.0394	0.0087	0.0407	0.0	0.0	0.0227	0.0353	0.0146	0.0262	0.0426	0.025	0.0238	0.037	0.0476	0.008	0.1304	0.049	0.0	0.0053	0.0	0.0232	0.0268	0.0152	0.0168
QRFP	P83859	False	OX26_HUMAN		CPI-SS0BC884A75	QRFP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b2a5	CPI-CC0067AC6C9	CHRNA3	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNB2	P17787	True	ACHB2_HUMAN	AcetylcholineReceptor_a3b2a5	CPI-CC0067AC6C9	CHRNB2	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA5	P30532	True	ACHA5_HUMAN	AcetylcholineReceptor_a3b2a5	CPI-CC0067AC6C9	CHRNA5	0.0	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC073EF69CF	CHRNA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC0A14A9CBC	CHRNA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA3	P32297	True	ACHA3_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC055FABA12	CHRNA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNB4	P30926	True	ACHB4_HUMAN	AcetylcholineReceptor_a3b4	CPI-CC073EF69CF	CHRNB4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
